pitch_id,pitcher_id,pitcher_side,pitch_type,pitch_initial_speed_a,break_x_a,break_z_a,pitch_initial_speed_b,spinrate_b,break_x_b,break_z_b
216,58040,L,Fastball,,,,94.4135,2164.88,0.24407,-11.8061
217,58040,L,Slider,,,,86.8835,2481.16,8.14493,-35.8081
218,58040,L,Fastball,,,,94.3221,2187.76,1.10806,-13.9465
219,58040,L,Slider,,,,89.5502,2429.54,6.77366,-28.5212
220,58040,L,Fastball,,,,94.2066,2200.69,1.64295,-12.9547
221,58040,L,Slider,,,,87.302,824.497,8.97923,-35.5415
222,58040,L,Fastball,,,,94.5737,2116.85,5.1053,-12.2569
223,58040,L,Slider,,,,88.1055,2468.49,5.07368,-30.3017
224,58040,L,Slider,,,,88.2943,2449.43,5.5344,-19.3017
225,58040,L,Fastball,,,,94.5555,2294.38,1.20259,-19.3826
226,58040,L,Fastball,,,,94.2079,2125.81,1.32353,-11.0329
227,58040,L,Fastball,,,,92.6006,2278.93,-1.51458,-5.71157
228,58040,L,Fastball,,,,91.6753,2196.92,1.32693,-12.2974
229,58040,L,Fastball,,,,92.9265,2237.61,1.99029,-9.42522
230,58040,L,Fastball,,,,93.6907,2258.23,1.58834,-10.2247
231,58040,L,Fastball,,,,94.7753,2316.17,-1.41289,-3.50854
232,58040,L,Fastball,,,,94.4982,2279.56,-0.92793,-9.88993
233,58040,L,Slider,,,,89.0529,,7.0835,-26.8224
234,58040,L,Fastball,,,,94.4954,2321.75,-1.47447,-11.7489
235,58040,L,Slider,,,,87.1858,579.061,7.70133,-36.6501
236,58040,L,Slider,,,,89.0275,2446.25,9.56217,-26.0905
237,58040,L,Fastball,,,,92.2543,2255.68,-2.63583,-10.8593
238,58040,L,Curveball,,,,72.7263,2349.7,5.46625,-70.3493
239,58040,L,Slider,,,,89.4129,780.006,6.50087,-29.0171
240,58040,L,Fastball,,,,92.9659,2180.61,-0.14187,-15.9291
241,58040,L,Slider,,,,88.1159,2393.6,2.12679,-33.3112
242,58040,L,Fastball,,,,94.1031,2321.83,-1.57255,-14.516
243,58040,L,Slider,,,,91.3614,2463.01,2.69733,-25.7331
244,58040,L,Fastball,,,,94.4001,2248.07,-3.68634,-10.252
245,58040,L,Fastball,,,,94.6339,2315.22,1.22283,-11.6327
246,58040,L,Fastball,,,,94.1674,2209.12,0.15498,-10.927
247,58040,L,Curveball,,,,75.9349,2386.11,0.02267,-63.8013
248,58040,L,Fastball,,,,94.5293,2336.27,4.79102,-10.1288
249,58040,L,Slider,,,,89.6927,,7.26184,-27.6067
250,58040,L,Curveball,,,,75.14,2464.27,3.86906,-63.6769
251,58040,L,Fastball,,,,95.1589,2271.94,0.64343,-12.2675
252,58040,L,Fastball,,,,94.7356,2303.33,-1.77641,-10.4557
253,58040,L,Fastball,,,,94.8347,2317.19,4.35988,-9.665
254,58040,L,Fastball,,,,95.0819,2199.8,0.66488,-12.1256
255,58040,L,Fastball,,,,95.0074,2263.3,4.04555,-12.7896
256,58040,L,Slider,,,,90.5397,2450.66,2.03999,-28.5829
257,58040,L,Fastball,,,,92.4846,2246.31,0.31807,-12.0676
258,58040,L,Fastball,,,,93.435,2171.93,-2.25162,-10.1734
259,58040,L,Fastball,,,,93.5455,2197.97,2.00037,-9.10798
260,58040,L,Curveball,,,,73.3012,2448.68,4.81451,-70.4919
261,58040,L,Fastball,,,,95.1006,2359.35,2.57862,-1.80401
262,58040,L,Slider,,,,86.5196,,7.44586,-36.9887
263,58040,L,Curveball,,,,74.159,2331.66,1.74059,-65.8809
264,58040,L,Fastball,,,,95.4361,2291.22,1.22495,-2.61376
265,58040,L,Fastball,,,,94.3617,2252.05,2.31843,-7.58342
266,58040,L,Curveball,,,,73.7081,2166.11,6.14598,-71.6649
267,58040,L,Curveball,,,,74.2405,2288.82,3.29,-71.7205
268,58040,L,Fastball,,,,94.3565,2168.46,8.05209,-10.5084
269,58040,L,Fastball,,,,94.8849,2196.43,4.74562,-4.43236
270,58040,L,Fastball,,,,94.5138,2138.52,5.02026,-14.1162
271,58040,L,Slider,,,,,,4.84357,-40.4736
272,58040,L,Fastball,,,,94.6005,2363.05,-0.25493,-11.9504
273,58040,L,Fastball,,,,94.7045,2218.56,-0.50314,-14.8361
274,58040,L,Fastball,,,,93.7516,2305.86,4.44586,-20.2781
275,58040,L,Slider,,,,89.9826,2568.37,9.279,-37.383
276,58040,L,Fastball,,,,95.0343,2333.48,-0.47179,-8.05093
277,58040,L,Curveball,,,,75.2238,2388.24,3.42717,-68.4801
278,58040,L,Slider,,,,87.5143,2363.61,4.71423,-24.122
279,58040,L,Curveball,,,,74.0492,2292.15,3.1334,-67.5259
280,58040,L,Fastball,,,,94.0062,2301.97,3.81913,-15.201
281,58040,L,Fastball,,,,93.2393,2418.22,-2.48531,-14.4861
282,58040,L,Curveball,,,,74.4149,2355.97,2.25624,-64.7225
283,58040,L,Slider,,,,87.3723,2315.58,7.95687,-29.8845
284,58040,L,Curveball,,,,74.2586,2315.5,5.93795,-69.4909
285,58040,L,Fastball,,,,94.194,2351.74,2.52532,-7.16111
286,58040,L,Fastball,,,,94.071,2351.43,0.56625,-9.17481
287,58040,L,Curveball,,,,75.3686,2431.93,0.9746,-61.893
288,58040,L,Fastball,,,,93.8557,2253.22,5.57184,-17.7016
289,58040,L,Fastball,,,,95.1236,2179.04,1.625,-5.759
290,58040,L,Slider,,,,85.5723,,11.0546,-38.0685
291,58040,L,Fastball,,,,94.5425,2274.23,1.69693,-10.3633
292,58040,L,Fastball,,,,94.4793,2248.08,1.92564,-13.1684
293,58040,L,Fastball,,,,94.3776,2231.89,1.83306,-12.2762
294,58040,L,Curveball,,,,75.1754,2470.71,-0.66264,-67.545
295,58040,L,Fastball,,,,95.0702,2308.87,-2.49329,-7.19731
296,58040,L,Slider,,,,75.5788,2412.23,8.53012,-32.7256
297,58040,L,Slider,,,,94.5383,2264.09,10.2533,-26.1074
298,58040,L,Curveball,,,,75.5791,2412.42,2.39422,-71.6775
299,58040,L,Fastball,,,,94.5278,2263.35,2.21202,-11.5439
300,58040,L,Slider,,,,86.2906,2484.09,6.73274,-38.5761
301,58040,L,Fastball,,,,93.9992,2259.06,-1.73112,-5.84185
302,58040,L,Fastball,,,,93.3089,2247.67,1.6733,-7.54377
303,58040,L,Slider,,,,88.2531,1210.51,10.4412,-28.2444
304,58040,L,Slider,,,,87.8169,2438.23,4.5977,-26.8008
305,58040,L,Fastball,,,,94.6645,2255.28,1.19846,-7.39319
306,58040,L,Fastball,,,,94.1606,2289.1,-2.25424,-9.33586
307,58040,L,Slider,,,,88.4561,2677.34,8.63202,-26.4074
308,58040,L,Fastball,,,,95.3041,2371.2,1.27953,-6.73267
309,58040,L,Slider,,,,87.613,2571.73,7.80523,-25.5283
310,58040,L,Fastball,,,,94.2928,2317.59,-4.06717,-8.29461
311,58040,L,Curveball,,,,75.2061,2263.9,4.24201,-65.6521
312,58040,L,Curveball,,,,75.4712,2315.42,1.26006,-66.162
313,58040,L,Fastball,,,,94.3353,2227.21,-4.0005,-7.67119
314,58040,L,Changeup,,,,89.1576,2044.53,-11.1272,-16.6557
315,58040,L,Curveball,,,,74.1892,2300.16,6.8202,-68.0697
316,58040,L,Fastball,,,,95.4082,2229.88,1.15958,-8.70222
317,58040,L,Curveball,,,,74.3909,2328.51,4.53399,-64.4841
318,58040,L,Fastball,,,,92.7777,2193.78,-3.67379,-12.0974
319,58040,L,Fastball,,,,92.5881,2165.51,-3.04924,-11.0081
320,58040,L,Fastball,,,,93.1394,2335.67,1.01003,-9.25872
321,58040,L,Fastball,,,,93.6091,2357.38,3.32941,-6.80414
322,58040,L,Slider,,,,87.9742,2463.29,8.75899,-32.374
323,58040,L,Slider,,,,87.9186,,5.26163,-29.8512
324,58040,L,Curveball,,,,76.3657,2654.89,7.60313,-69.786
325,58040,L,Fastball,,,,92.6539,1298.33,-2.76958,-10.2502
326,58040,L,Slider,,,,86.8604,1040.52,4.13536,-25.4254
327,58040,L,Fastball,,,,93.7415,2100.03,0.12842,-10.4582
328,58040,L,Fastball,,,,94.4064,2226.03,0.65109,-9.16987
329,58040,L,Fastball,,,,94.5433,2244.8,-2.25982,-8.84981
330,58040,L,Slider,,,,88.5147,,3.44882,-27.006
331,58040,L,Curveball,,,,73.5043,2429.87,7.28109,-68.9279
332,58040,L,Fastball,,,,95.1262,2232.01,1.19022,-7.28955
333,58040,L,Slider,,,,85.7016,,10.3245,-30.9818
334,58040,L,Fastball,,,,94.4051,2340.22,5.37938,-8.16817
335,58040,L,Fastball,,,,94.0674,2347.01,0.22793,-10.609
336,58040,L,Curveball,,,,75.3207,2538.69,0.68403,-65.668
337,58040,L,Curveball,,,,75.8358,2265.48,0.6321,-64.9121
338,58040,L,Fastball,,,,94.6272,2334.86,0.54041,-9.16758
339,58040,L,Fastball,,,,94.9624,2441.79,-2.26037,-10.6775
340,58040,L,Fastball,,,,95.0864,2350.81,2.93135,-8.41001
341,58040,L,Fastball,,,,94.9258,2265.54,-0.23341,-7.90536
342,58040,L,Fastball,,,,94.3384,2385.78,-0.05083,-8.85117
343,58040,L,Fastball,,,,94.2515,2224.09,4.72616,-8.95101
344,58040,L,Fastball,,,,94.9455,2321.75,-2.98305,-9.88251
345,58040,L,Slider,,,,88.3671,2591.78,5.21042,-23.3258
346,58040,L,Curveball,,,,74.338,2405.25,-2.67085,-66.8314
347,58040,L,Slider,,,,88.9483,2616.85,3.36684,-22.1257
348,58040,L,Fastball,,,,94.5693,2318.95,-0.31648,-9.22613
349,58040,L,Curveball,,,,75.1284,2687.28,1.43909,-68.3289
350,58040,L,Fastball,,,,93.6628,2319.21,-2.00504,-9.05661
351,58040,L,Curveball,73.2,-1.81,-9,,,,
352,58040,L,Slider,87.4,-3.02,1.11,,,,
353,58040,L,Fastball,93.6,-1.19,12.06,,,,
354,58040,L,Slider,87.1,-1.98,3.32,,,,
355,58040,L,Fastball,93.5,1.45,12.58,,,,
356,58040,L,Fastball,94.4,2.43,11.72,,,,
357,58040,L,Fastball,94.5,3.77,13,,,,
358,58040,L,Fastball,94.7,1.37,13.98,,,,
359,58040,L,Fastball,93.8,1.41,13.98,,,,
360,58040,L,Curveball,73.4,-3,-10.6,,,,
361,58040,L,Fastball,93.9,1.67,11.79,,,,
362,58040,L,Curveball,73.9,-2.15,-11.92,,,,
363,58040,L,Fastball,94.5,3.44,12.32,,,,
364,58040,L,Slider,84.7,-2.42,0.53,,,,
365,58040,L,Curveball,73.4,-3.01,-10.77,,,,
366,58040,L,Slider,87.5,-1.62,2.5,,,,
367,58040,L,Fastball,93.5,3.34,15.91,,,,
368,58040,L,Fastball,92.8,-0.93,11.92,,,,
369,58040,L,Curveball,74.2,-0.14,-11.03,,,,
370,58040,L,Fastball,94.4,0.7,12.31,,,,
371,58040,L,Slider,86.5,-2,6.75,,,,
372,58040,L,Slider,86.1,-2.48,2.44,,,,
373,58040,L,Slider,89.3,-1.39,1.79,,,,
374,58040,L,Fastball,93.3,0.56,10.34,,,,
375,58040,L,Fastball,93.8,-0.04,8.93,,,,
376,58040,L,Fastball,93.7,1.32,11.34,,,,
377,58040,L,Curveball,74,-4,-12.65,,,,
378,58040,L,Slider,85.6,-3.81,2.1,,,,
379,58040,L,Slider,86.6,-4.66,3.15,,,,
380,58040,L,Slider,86.7,-2.85,-0.28,,,,
381,58040,L,Fastball,93.4,1.85,13.73,,,,
382,58040,L,Curveball,74.9,-3.14,-9.13,,,,
383,58040,L,Fastball,94.3,0.48,12.34,,,,
384,58040,L,Fastball,93.8,0.15,11.51,,,,
385,58040,L,Curveball,73.8,-2.05,-9.02,,,,
386,58040,L,Fastball,94.2,0.57,10.91,,,,
387,58040,L,Slider,83.9,-3.54,1.27,,,,
388,58040,L,Curveball,75.3,-0.03,-9.31,,,,
389,58040,L,Slider,85,-3.64,3,,,,
390,58040,L,Fastball,93.5,2.72,12.82,,,,
391,58040,L,Fastball,93.1,0.88,13.43,,,,
392,58040,L,Changeup,87.1,6.31,12.27,,,,
393,58040,L,Fastball,94,0.19,13.05,,,,
394,58040,L,Fastball,93.4,1.46,10.36,,,,
395,58040,L,Slider,86.7,-4.35,2.13,,,,
396,58040,L,Slider,90.1,-3.3,3.28,,,,
397,58040,L,Fastball,93.9,-0.27,10.59,,,,
398,58040,L,Fastball,94,-0.15,10.84,,,,
399,58040,L,Fastball,94.3,0.81,8.25,,,,
400,58040,L,Slider,87.4,-3.24,2.42,,,,
401,58040,L,,73.3,-5.34,-11.73,,,,
402,58040,L,,94,-2.33,8.68,,,,
403,58040,L,,94,-2.48,10.21,,,,
404,58040,L,,93.9,0.02,11.67,,,,
405,58040,L,,93.6,0.83,14.64,,,,
406,58040,L,,93.3,-0.33,10.11,,,,
407,58040,L,,94,-0.47,10.05,,,,
408,58040,L,,93.8,-1.39,9.29,,,,
409,58040,L,,74.7,-3.03,-10.68,,,,
410,58040,L,,94.8,-0.33,9.7,,,,
411,58040,L,,87.1,-3.36,3.14,,,,
412,58040,L,,93.7,1.26,10.16,,,,
413,58040,L,,93.5,0.55,13.39,,,,
414,58040,L,,93.9,0.66,10.09,,,,
415,58040,L,,93.7,1.13,9.83,,,,
416,58040,L,,86.6,-2.79,2.95,,,,
417,58040,L,,94.1,-0.99,8.44,,,,
418,58040,L,,73.6,-1.97,-12.75,,,,
419,58040,L,,73.1,-2.13,-10.55,,,,
420,58040,L,,90.5,-0.04,11.5,,,,
421,58040,L,,85.1,-2.91,0.36,,,,
422,58040,L,,92.3,0.07,9.47,,,,
423,58040,L,,85.6,-3.49,0.89,,,,
424,58040,L,,88.4,-2.74,0.47,,,,
425,58040,L,,93.6,0.56,9.33,,,,
426,58040,L,,88.5,-3.26,3.71,,,,
427,58040,L,,93.9,0.24,12.44,,,,
428,58040,L,,94.8,1,13.87,,,,
429,58040,L,,87.7,-3.24,1.59,,,,
430,58040,L,,87.7,-4.54,2.64,,,,
431,58040,L,,86,-3.13,1.36,,,,
432,58040,L,,94.4,2.41,9.68,,,,
433,58040,L,,94.6,0.28,7.97,,,,
434,58040,L,,94.8,1.27,9.49,,,,
435,58040,L,,92,1.79,10.1,,,,
436,58040,L,,92.7,-0.39,10.6,,,,
437,58040,L,,84.6,-0.68,6.42,,,,
438,58040,L,,88.3,-3.26,4.68,,,,
439,58040,L,,93.1,-2.06,11.6,,,,
440,58040,L,,73.9,-2.11,-11.46,,,,
441,58040,L,,93.2,0.74,15.97,,,,
442,58040,L,,73.2,-2.15,-9.86,,,,
443,58040,L,,94.5,0.03,10.03,,,,
444,58040,L,,87.5,-0.91,4.41,,,,
445,58040,L,,87.2,-4.37,2.91,,,,
446,58040,L,,93.2,-0.13,11.57,,,,
447,58040,L,,93.2,-1.08,11.07,,,,
448,58040,L,,91.8,-0.17,8.84,,,,
449,58040,L,,72.7,-2.36,-8.69,,,,
450,58040,L,,93.6,-0.43,10.73,,,,
451,58040,L,,,,,91.7343,2239.8,-7.8259,-15.7298
452,58040,L,,,,,92.8258,2290.27,2.22126,-22.0214
453,58040,L,,,,,93.7242,2309.22,1.19537,-10.1544
454,58040,L,,,,,74.0706,2478.72,10.0864,-70.9338
455,58040,L,,,,,93.6457,2251.44,1.91379,-9.29676
456,58040,L,,,,,93.4544,1617.18,1.83262,-9.22857
457,58040,L,,,,,93.4873,2264.42,-2.16355,-8.033
458,58040,L,,,,,87.0482,,8.12339,-37.1408
459,58040,L,,,,,94.9036,2289.97,0.19984,-7.41237
460,58040,L,,,,,87.2443,,10.3968,-35.6244
461,58040,L,,,,,94.8346,2381.57,0.63608,-8.75614
462,58040,L,,,,,75.178,2500.12,0.99686,-68.6299
463,58040,L,,,,,94.6732,2241.63,1.41713,-10.003
464,58040,L,,,,,84.7963,2527.87,9.68203,-43.8198
465,58040,L,,,,,75.083,2334.42,1.05457,-65.3797
466,58040,L,,,,,84.7416,2170.08,7.6805,-31.9616
467,58040,L,,,,,72.6637,2429.44,2.40599,-72.0285
468,58040,L,,,,,73.0172,2441.44,4.38871,-71.0904
469,58040,L,,,,,86.1145,,4.52927,-36.232
470,58040,L,,,,,85.9931,2509.22,4.00041,-37.7461
471,58040,L,,,,,74.0157,2434.28,3.55409,-70.3289
472,58040,L,,,,,94.1186,2277.6,0.06845,-13.2907
473,58040,L,,,,,73.6735,2453.7,3.73657,-67.1536
474,58040,L,,,,,94.7357,2192.06,1.77153,-13.2379
475,58040,L,,,,,86.8312,2489.54,5.68215,-32.2467
476,58040,L,,,,,91.4214,2133.4,-0.02609,-14.3
477,58040,L,,,,,86.8655,,8.13591,-27.0335
478,58040,L,,,,,85.3631,2662.6,4.54607,-34.0566
479,58040,L,,,,,93.0683,2343.85,2.21253,-11.9843
480,58040,L,,,,,93.3331,2349.26,3.06713,-11.7247
481,58040,L,,,,,93.8463,2176.54,-1.91953,-8.34369
482,58040,L,,,,,87.0788,2047.38,-12.5377,-24.1673
483,58040,L,,,,,93.9316,2280.48,1.65119,-9.29151
484,58040,L,,,,,93.5169,2340.78,0.5792,-7.72348
485,58040,L,,,,,73.9395,2601.42,-0.66246,-68.7176
486,58040,L,,,,,93.8157,2270.01,-1.50266,-6.72557
487,58040,L,,,,,94.4618,,-3.31735,-9.89843
488,58040,L,,,,,86.4382,,10.1658,-36.1634
489,58040,L,,,,,88.6068,,9.12326,-29.458
490,58040,L,,,,,94.5725,2297.37,2.46349,-7.67405
491,58040,L,,,,,87.3601,2255.59,5.14355,-28.5372
492,58040,L,,,,,95.441,2277.38,0.79206,-8.21121
493,58040,L,,,,,75.9489,2440.39,2.86009,-62.5364
494,58040,L,,,,,95.6464,2331.87,0.90605,-11.0055
495,58040,L,,,,,75.444,2308.63,-0.25314,-65.4718
496,58040,L,,,,,94.9111,2244.75,0.91123,-5.49878
497,58040,L,,,,,95.2548,2296.9,-2.01176,-10.3601
498,58040,L,,,,,88.9241,655.433,7.66181,-31.7581
499,58040,L,,,,,86.7457,692.604,5.82229,-31.4067
500,58040,L,,,,,72.6637,2077.31,1.7669,-66.3396
1,66538,L,Fastball,91,6.62,6.58,91.4164,2333.41,0.81053,-26.1751
2,66538,L,Fastball,91.6,6.56,6.65,92.5406,2359.18,-6.65622,-12.6787
3,66538,L,Fastball,91.1,3.81,6.1,92.2217,2390.21,-1.3593,-8.19716
4,66538,L,Fastball,91.7,4.18,7.11,92.2119,2371.33,-6.55864,-17.7443
5,66538,L,Fastball,91.8,4.6,7.47,92.4445,2381.09,-1.83689,-17.0838
6,66538,L,Curveball,73.8,-7.37,-7.89,74.479,2460.26,17.2624,-65.4673
7,66538,L,Slider,84.9,-2.54,1.7,85.0979,2395.76,6.08397,-34.6006
8,66538,L,Fastball,90.4,3.14,5.69,90.8826,2333.49,-2.02374,-19.9064
9,66538,L,Fastball,89.4,4.55,7.61,90.0447,2405.61,-4.86212,-24.445
10,66538,L,Slider,84.8,-1.47,2.06,85.3745,1223.09,7.9018,-34.0888
11,66538,L,Fastball,90.3,4.8,7.35,90.8933,2234.56,,
12,66538,L,Fastball,90.2,5.42,7.73,90.8958,2232.52,-5.53872,-16.8048
13,66538,L,Fastball,91.4,4.18,7.67,91.8926,2335.59,-1.23798,-16.5318
14,66538,L,Fastball,91.4,7.17,7.4,92.1543,2318.99,-3.77962,-19.7304
15,66538,L,Fastball,91.5,5.26,7.73,92.1724,2316.62,-0.78115,-16.645
16,66538,L,Fastball,90.5,2.63,5.21,91.2904,2295.01,2.51455,-10.3779
17,66538,L,Fastball,91.3,3.55,7.12,92.2266,2311.69,2.10261,-10.928
18,66538,L,Changeup,84.1,8.84,3.99,84.8357,1684.11,-9.5468,-23.5145
19,66538,L,Curveball,74.5,-6.87,-7.9,75.08,2388.12,18.7571,-55.6763
20,66538,L,Curveball,75,-8.3,-7.35,,,,
21,66538,L,Fastball,92.3,3.58,7.87,93.1995,2323.9,,
22,66538,L,Fastball,92.5,6.86,6.7,93.206,2324.53,-2.18112,-15.783
23,66538,L,Slider,85.9,-0.6,0.62,91.7668,2366.39,,
24,66538,L,Fastball,90.1,2.36,6.87,92.313,2389.25,,
25,66538,L,Fastball,90.1,0.06,7.56,90.5911,2436.83,4.87012,-19.6313
26,66538,L,Fastball,91.5,2.3,5.83,91.764,2368.93,-0.46173,-19.6959
27,66538,L,Fastball,91.1,3.68,8.98,92.3232,2389.53,-1.59996,-6.13772
28,66538,L,Fastball,90.1,0.39,4.24,90.8556,2228.6,5.62503,-24.2149
29,66538,L,Fastball,91.1,1.55,6.47,86.5759,2489.13,,
30,66538,L,Slider,86.1,-1.45,0.72,86.5707,2490.77,12.2031,-37.4459
31,66538,L,Fastball,90.7,3.23,5.75,91.5102,2410.27,-1.8065,-19.5337
32,66538,L,Changeup,83.7,10.85,2.88,84.6154,1665.99,-11.0782,-19.858
33,66538,L,Slider,85.1,0.35,0.64,85.9468,1247.59,8.0657,-31.1232
34,66538,L,Fastball,91.5,3.58,9.24,92.3455,2407.64,-0.60874,-16.8982
35,66538,L,Fastball,90.9,3.5,7.91,91.5373,2365.65,-5.93945,-18.5084
36,66538,L,Slider,85.7,-1.52,0.47,86.8355,2491.61,9.5709,-26.0985
37,66538,L,Slider,84.4,-0.77,1.1,85.5274,2560.4,9.7925,-26.1628
38,66538,L,Fastball,90,4.67,8.64,90.4257,2363.47,-0.18265,-19.0317
39,66538,L,Fastball,91,4.37,4.39,91.6838,2383.97,-4.96053,-20.0665
40,66538,L,Slider,86.5,-0.61,0.76,75.6829,2452.76,,
41,66538,L,Curveball,75.1,-7.51,-8.25,75.6989,2464.96,17.9867,-58.7845
42,66538,L,Slider,86.4,-2.37,2.95,86.7142,2493.51,1.96921,-37.4044
43,66538,L,Fastball,91.3,3.11,6.56,92.0435,2340.18,-0.69831,-18.2114
44,66538,L,Slider,85.4,-2.05,0.77,85.9641,1262.23,9.0427,-36.5341
45,66538,L,Curveball,75,-4.07,-5.73,75.5074,2383.03,20.3709,-61.0848
46,66538,L,Slider,85.7,-1.94,0.61,86.24,2509.54,12.9776,-35.7067
47,66538,L,Fastball,90.9,4.32,6.03,91.7154,2338.69,-4.35746,-24.5896
48,66538,L,Fastball,91.1,4.87,6.49,91.6237,2337.65,0.67399,-18.4507
49,66538,L,Slider,85,-2.4,0.87,76.1165,2440.69,,
50,66538,L,Curveball,75.2,-5.97,-8.08,76.1139,2441.94,18.9223,-59.5763
51,66538,L,Fastball,90.5,3.96,7.48,91.646,2315.27,-0.35078,-10.8844
52,66538,L,Fastball,92,2.78,5.28,92.6982,2264.94,2.38509,-24.4014
53,66538,L,Curveball,76.4,-9.56,-7,76.9503,2506.43,15.7743,-53.0194
54,66538,L,Curveball,72.2,-9.04,-5.19,72.9786,1665.26,19.6723,-63.3329
55,66538,L,Slider,84.3,-3.23,0.01,84.8878,,16.0361,-41.0287
56,66538,L,Fastball,91,1.55,5.2,84.7959,2469.36,,
57,66538,L,Slider,84.2,-4.62,0.26,84.8027,2477.25,12.9754,-35.5947
58,66538,L,Fastball,90,2.85,6.49,90.8206,2428.03,0.34758,-15.3849
59,66538,L,Slider,85.1,-1.93,-1.35,85.7406,1171.18,10.2434,-36.2568
60,66538,L,Curveball,74.9,-5.36,-6.8,75.8042,2360.73,8.5591,-57.0242
61,66538,L,Fastball,90.1,1.1,5.4,90.5431,2472.31,4.17452,-18.8672
62,66538,L,Fastball,90.5,3.47,6.13,91.3515,2368.19,-0.72412,-18.5912
63,66538,L,Fastball,88.8,4.66,7.32,89.5208,2285.53,5.81881,-19.3762
64,66538,L,Fastball,90.4,2.57,8.72,91.1635,2284.46,1.02481,-19.6188
65,66538,L,Curveball,73.3,-6.28,-7.22,74.0141,1111.95,15.3655,-62.42
66,66538,L,Curveball,72.9,-6.81,-7,73.4455,1142.77,21.1861,-66.6894
67,66538,L,Fastball,91,3.38,6.87,91.7472,2337.7,5.47367,-13.986
68,66538,L,Fastball,90.8,3.98,8.69,85.6944,2360.64,,
69,66538,L,Slider,85,-1.79,0.12,85.6938,2362.89,7.17425,-28.1537
70,66538,L,Slider,84.2,-3.55,-0.82,84.9926,2426.13,11.2785,-38.7008
71,66538,L,Fastball,91.6,4.47,8.02,92.3051,2324.05,3.55405,-13.66
72,66538,L,Changeup,83.2,9.67,4.54,83.733,1727.78,-14.7089,-29.7764
73,66538,L,Slider,85.8,-1.07,-1.52,86.4012,2584.4,5.50026,-26.0389
74,66538,L,Slider,84.9,-1.27,-1.13,85.8306,974.608,24.9725,-24.2473
75,66538,L,Slider,84.8,-2.79,0.27,85.5307,2471.31,11.2,-28.1798
76,66538,L,Curveball,74.3,-6.49,-6.45,75.1027,2346.56,15.91,-57.7925
77,66538,L,Fastball,90.3,2.71,6.01,91.5124,2362.28,-4.66845,-15.8701
78,66538,L,Changeup,84.6,6.67,3.41,85.3171,1579.9,-8.51744,-31.3792
79,66538,L,Fastball,90.2,1.62,5.92,90.7299,2397.05,1.60927,-23.1815
80,66538,L,Slider,83.4,-0.44,1.72,84.2485,784.675,6.76007,-36.6914
81,66538,L,Fastball,89.3,2.71,4.24,90.2071,2246.96,-0.8038,-22.8097
82,66538,L,Curveball,72.5,-6.34,-5.79,73.0538,2362.04,12.7079,-62.6066
83,66538,L,Slider,84.9,-0.73,0.52,85.5409,871.157,-0.37839,-24.6855
84,66538,L,Fastball,91.5,4.79,6.82,92.064,2359.57,-3.17385,-20.9152
85,66538,L,Fastball,92,5.23,7.54,92.6209,2368.02,-2.05224,-15.3964
86,66538,L,Curveball,76.3,-4.91,-8.41,76.713,1234.84,14.7716,-60.289
87,66538,L,Fastball,91.5,3.86,9.62,92.4426,2433.76,-1.11603,-14.0375
88,66538,L,Fastball,91.5,4.15,6.65,92.3996,2516.83,-2.77581,-23.8654
89,66538,L,Slider,85.7,-0.8,0.63,86.1908,2485.34,10.8973,-33.059
90,66538,L,Curveball,76,-4.94,-7.07,76.8708,2443.16,20.9051,-48.0707
91,66538,L,Fastball,91,2.75,8.9,91.7596,2401.32,0.24907,-20.7762
92,66538,L,Slider,84.3,-1.45,2.98,84.9591,811.261,,
93,66538,L,Slider,83.8,-0.96,1.91,84.9539,2442.01,5.75797,-21.6702
94,66538,L,Fastball,90.9,5.89,9.26,91.4405,2318.77,-2.44197,-15.8374
95,66538,L,Slider,84.3,-2.32,-0.95,85.6151,,13.0786,-28.7964
96,66538,L,Fastball,91.8,4.49,10.02,92.3664,2383.34,-0.25604,-14.521
97,66538,L,Curveball,73.9,-3.83,-6.51,74.4599,2223.75,14.9687,-56.1368
98,66538,L,Fastball,91.7,4.22,7.49,92.9551,2227.26,0.0051,-7.40298
99,66538,L,Fastball,91.5,5.5,7.91,92.5797,2303.71,-1.36718,-8.02171
100,66538,L,Slider,86.8,-0.13,0.62,87.1374,2512.51,9.1704,-32.0004
101,66538,L,Fastball,91.9,6.3,8.38,,,,
102,66538,L,Curveball,76,-3.36,-6.16,,,,
103,66538,L,Curveball,72.5,-5.41,-7.53,,,,
104,66538,L,Slider,83.7,0.35,-1.23,,,,
105,66538,L,Slider,84.1,0.2,1.73,,,,
106,66538,L,Fastball,92.7,5.14,9.3,,,,
107,66538,L,Changeup,85.2,10.58,4.62,,,,
108,66538,L,Slider,86,0.83,1.96,,,,
109,66538,L,Fastball,92.5,5.58,7,,,,
110,66538,L,Fastball,91.8,4.9,9.3,,,,
111,66538,L,Slider,85.7,-1.83,1.1,,,,
112,66538,L,Slider,85.6,3.18,1.63,,,,
113,66538,L,Slider,84.8,-0.79,-0.58,,,,
114,66538,L,Fastball,92.2,5.39,8.32,,,,
115,66538,L,Fastball,91.7,5.49,9.2,,,,
116,66538,L,Curveball,75.4,-6.68,-8.2,,,,
117,66538,L,Slider,85.2,-0.02,-0.76,,,,
118,66538,L,Fastball,91.8,5.96,8.94,,,,
